id	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	namePublishedIn	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	modified
1221037	1221037	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468491	1221037	1220021	Austroidelia	Riek. 1954. Further Triassic insects from Brookvale, N.S.W. (Orders Orthoptera Saltatoria, Protorthoptera, Perlaria). Records of the Australian Museum (Rec. of the Aust. Mus.) 23:161-168	Animalia	genus	Riek, 1954	ICZN	valid			2015-03-06T08:36:00
1221038	1221038	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468493	1221038	1221037	Austroidelia perplexa	Riek. 1954. Further Triassic insects from Brookvale, N.S.W. (Orders Orthoptera Saltatoria, Protorthoptera, Perlaria). Records of the Australian Museum (Rec. of the Aust. Mus.) 23:161-168	Animalia	species	Riek, 1954	ICZN	valid			2015-03-06T08:36:00
1221039	1221039	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468282	1221039	1220032	Micropermula	Storozhenko. 1992. New fossil Grylloblattida Insecta (Insecta: Grylloblattida) from Mongolia. Sovmestnaya Sovetsko-Mongol'skaya Paleontologicheskaya Ekspeditsiya Trudy (Trudy) 41:122-129	Animalia	genus	Storozhenko, 1992	ICZN	valid			2015-03-06T10:11:00
1221040	1221040	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468283	1221040	1221039	Micropermula mongolica	Storozhenko. 1992. New fossil Grylloblattida Insecta (Insecta: Grylloblattida) from Mongolia. Sovmestnaya Sovetsko-Mongol'skaya Paleontologicheskaya Ekspeditsiya Trudy (Trudy) 41:122-129	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T10:11:00
1221041	1221041	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468280	1221041	1220032	Mongolopermula	Storozhenko. 1992. New fossil Grylloblattida Insecta (Insecta: Grylloblattida) from Mongolia. Sovmestnaya Sovetsko-Mongol'skaya Paleontologicheskaya Ekspeditsiya Trudy (Trudy) 41:122-129	Animalia	genus	Storozhenko, 1992	ICZN	valid			2015-03-06T10:11:00
1221042	1221042	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468281	1221042	1221041	Mongolopermula adunca	Storozhenko. 1992. New fossil Grylloblattida Insecta (Insecta: Grylloblattida) from Mongolia. Sovmestnaya Sovetsko-Mongol'skaya Paleontologicheskaya Ekspeditsiya Trudy (Trudy) 41:122-129	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T10:11:00
1221043	1221043	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468489	1221043	1220021	Mongoloidelia	Storozhenko. 1992. New fossil Grylloblattida Insecta (Insecta: Grylloblattida) from Mongolia. Sovmestnaya Sovetsko-Mongol'skaya Paleontologicheskaya Ekspeditsiya Trudy (Trudy) 41:122-129	Animalia	genus	Storozhenko, 1992	ICZN	valid			2015-03-06T08:38:00
1221044	1221044	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468490	1221044	1221043	Mongoloidelia gorochovi	Storozhenko. 1992. New fossil Grylloblattida Insecta (Insecta: Grylloblattida) from Mongolia. Sovmestnaya Sovetsko-Mongol'skaya Paleontologicheskaya Ekspeditsiya Trudy (Trudy) 41:122-129	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:38:00
1221049	1221049	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468316	1221049	1220107	Liomopterites exoticus	Storozhenko. 1992. New fossil Grylloblattida Insecta (Insecta: Grylloblattida) from Mongolia. Sovmestnaya Sovetsko-Mongol'skaya Paleontologicheskaya Ekspeditsiya Trudy (Trudy) 41:122-129	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T09:54:00
1221050	1221050	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468487	1221050	1220020	Idelina	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	genus	Storozhenko, 1992	ICZN	valid			2015-03-06T08:20:00
1221051	1221051	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468488	1221051	1221050	Idelina kamensis	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:20:00
1221052	1221052	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468244	1221052	1220035	Idelinella	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	genus	Storozhenko, 1992	ICZN	valid			2015-03-06T10:22:00
1221053	1221053	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468245	1221053	1221052	Idelinella macroptera	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T10:22:00
1221054	1221054	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468520	1221054	1220081	Sojanidelia maculosa	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:29:00
1221055	1221055	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468519	1221055	1220081	Sojanidelia fasciata	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:29:00
1221056	1221056	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468518	1221056	1220081	Sojanidelia fluctuosa	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:30:00
1221057	1221057	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468486	1221057	1220021	Metidelia	Martynov. 1937. Permskie iskopaemye nasekomye Kargaly i ikh otnosheniya [The Permian extinct insects of Kargala and their relationship]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 7(2):8-91	Animalia	genus	Martynov, 1937	ICZN	valid			2015-11-19T08:22:00
1221058	1221058	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468517	1221058	1220081	Sojanidelia kostinae	Sharov. 1961. In Rohdendorf, Becker-Migdisova, Martynova & Sharov. Paleozojskie nasekomye kuznetskogo bassejna [Paleozoic insects of the Kuznetsk basin]. Otryad Paraplecoptera [Order Paraplecoptera]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 85:164-224	Animalia	species	(Sharov, 1961)	ICZN	valid			2015-11-18T12:22:00
1221059	1221059	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468515	1221059	1220081	Sojanidelia lineata	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:31:00
1221060	1221060	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468514	1221060	1220081	Sojanidelia longula	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:31:00
1221061	1221061	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468513	1221061	1220081	Sojanidelia makarkini	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:32:00
1221062	1221062	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468512	1221062	1220081	Sojanidelia multimediana	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:32:00
1221063	1221063	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468511	1221063	1220081	Sojanidelia nana	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:32:00
1221064	1221064	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468510	1221064	1220081	Sojanidelia parvula	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:33:00
1221065	1221065	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468509	1221065	1220081	Sojanidelia striata	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:33:00
1221066	1221066	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468508	1221066	1220081	Sojanidelia vorkutensis	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:33:00
1221067	1221067	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468530	1221067	1220020	Permotermopsis	Martynov. 1937. Wings of termites and phylogeny of Isoptera and of allied groups of insects. [In Russian with English summary.]. Academicien NV Nasov Acad Sci URSS Moscow (?) 83-150	Animalia	genus	Martynov, 1937	ICZN	valid			2015-03-06T10:39:00
1221068	1221068	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468532	1221068	1221067	Permotermopsis roseni	Martynov. 1937. Wings of termites and phylogeny of Isoptera and of allied groups of insects. [In Russian with English summary.]. Academicien NV Nasov Acad Sci URSS Moscow (?) 83-150	Animalia	species	Martynov, 1937	ICZN	valid			2015-03-06T10:39:00
1221069	1221069	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468531	1221069	1221067	Permotermopsis pectinata	Martynov. 1937. Wings of termites and phylogeny of Isoptera and of allied groups of insects. [In Russian with English summary.]. Academicien NV Nasov Acad Sci URSS Moscow (?) 83-150	Animalia	species	Martynov, 1937	ICZN	valid			2015-03-06T10:39:00
1221070	1221070	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468481	1221070	1220021	Stenaropodites	Martynov. 1928. Permian fossil insects of North-East Europe. Trav. Mus. geol. Acad Sci USSR Leningrad 4:1-118	Animalia	genus	Martynov, 1928	ICZN	valid			2015-11-18T11:16:00
1221071	1221071	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468485	1221071	1221070	Stenaropodites reticulata	Martynov. 1928. Permian fossil insects of North-East Europe. Trav. Mus. geol. Acad Sci USSR Leningrad 4:1-118	Animalia	species	Martynov, 1928	ICZN	valid			2015-11-18T11:16:00
1221072	1221072	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468484	1221072	1221070	Stenaropodites magna	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:39:00
1221073	1221073	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468483	1221073	1221070	Stenaropodites mistshenkoi	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:39:00
1221074	1221074	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468482	1221074	1221070	Stenaropodites sojanensis	Storozhenko. 1992. Permian fossil insects of north-east Europe: new and little-known Ideliidae (Insecta, Plecopteroidea, Grylloblattida). Entomologica Fennica (Ent. Fen.) 3(1):21-39	Animalia	species	Storozhenko, 1992	ICZN	valid			2015-03-06T08:40:00
1221075	1221075	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468585	1221075	1220075	Parakhosara magna	Storozhenko. 1994. Permian fossil insects of north-east Europe: new Atactophlebiidae, Ideliidae and Megakhosaridae (Grylloblattida). Zoosystematica Rossica 3(1):49-52	Animalia	species	Storozhenko, 1994	ICZN	valid			2015-03-04T14:26:00
1221076	1221076	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467907	1221076	1220161	Pinidelia sukatshevae	Storozhenko. 1994. Permian fossil insects of north-east Europe: new Atactophlebiidae, Ideliidae and Megakhosaridae (Grylloblattida). Zoosystematica Rossica 3(1):49-52	Animalia	species	Storozhenko, 1994	ICZN	valid			2015-03-19T08:42:00
1221077	1221077	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468001	1221077	1220155	Atactophlebia sharovi	Storozhenko. 1994. Permian fossil insects of north-east Europe: new Atactophlebiidae, Ideliidae and Megakhosaridae (Grylloblattida). Zoosystematica Rossica 3(1):49-52	Animalia	species	Storozhenko, 1994	ICZN	valid			2015-03-18T13:28:00
1221078	1221078	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468000	1221078	1220155	Atactophlebia termitoides	Martynov. 1928. Permian fossil insects of North-East Europe. Trav. Mus. geol. Acad Sci USSR Leningrad 4:1-118	Animalia	species	Martynov, 1928	ICZN	valid			2015-11-18T11:16:00
1221079	1221079	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468552	1221079	1220019	Liomopterina	Riek. 1973. Fossil insects of the Upper Permian of Natal, South Africa. Annals of the Natal Museum (ANM) 21(3):513-532	Animalia	genus	Riek, 1973	ICZN	valid			2015-03-19T09:44:00
1221080	1221080	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468553	1221080	1221079	Liomopterina clara	Riek. 1973. Fossil insects of the Upper Permian of Natal, South Africa. Annals of the Natal Museum (ANM) 21(3):513-532	Animalia	species	Riek, 1973	ICZN	valid			2015-03-19T09:44:00
1221081	1221081	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468550	1221081	1220019	Miolopterina	Riek. 1976. New Upper Permian insects from Natal, South Africa. Annals of the Natal Museum (ANM) 22(3):755-789	Animalia	genus	Riek, 1976	ICZN	valid			2015-03-06T10:19:00
1221082	1221082	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468551	1221082	1221081	Miolopterina tenuipennis	Riek. 1976. New Upper Permian insects from Natal, South Africa. Annals of the Natal Museum (ANM) 22(3):755-789	Animalia	species	Riek, 1976	ICZN	valid			2015-03-06T10:19:00
1221090	1221090	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468479	1221090	1220021	Anaidelia	Storozhenko. 1996. New Triassic grylloblattids of the family Ideliidae (Plecopteroidea, Grylloblattida). Russian Entomological Journal (REJ) 5:13-19	Animalia	genus	Storozhenko, 1996	ICZN	valid			2015-03-06T08:40:00
1221091	1221091	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468480	1221091	1221090	Anaidelia extrema	Storozhenko. 1996. New Triassic grylloblattids of the family Ideliidae (Plecopteroidea, Grylloblattida). Russian Entomological Journal (REJ) 5:13-19	Animalia	species	Storozhenko, 1996	ICZN	valid			2015-03-06T08:40:00
1221092	1221092	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468477	1221092	1220021	Madygenidelia	Storozhenko. 1996. New Triassic grylloblattids of the family Ideliidae (Plecopteroidea, Grylloblattida). Russian Entomological Journal (REJ) 5:13-19	Animalia	genus	Storozhenko, 1996	ICZN	valid			2015-03-06T08:41:00
1221093	1221093	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468478	1221093	1221092	Madygenidelia conjuncta	Storozhenko. 1996. New Triassic grylloblattids of the family Ideliidae (Plecopteroidea, Grylloblattida). Russian Entomological Journal (REJ) 5:13-19	Animalia	species	Storozhenko, 1996	ICZN	valid			2015-03-06T08:41:00
1221094	1221094	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468475	1221094	1220021	Pseudoshurabia	Storozhenko. 1996. New Triassic grylloblattids of the family Ideliidae (Plecopteroidea, Grylloblattida). Russian Entomological Journal (REJ) 5:13-19	Animalia	genus	Storozhenko, 1996	ICZN	valid			2015-03-06T08:42:00
1221095	1221095	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468476	1221095	1221094	Pseudoshurabia pallidula	Storozhenko. 1996. New Triassic grylloblattids of the family Ideliidae (Plecopteroidea, Grylloblattida). Russian Entomological Journal (REJ) 5:13-19	Animalia	species	Storozhenko, 1996	ICZN	valid			2015-03-06T08:42:00
1221096	1221096	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467912	1221096	1220062	Karaungirella	Storozhenko. 1991. Grylloblattid insects from the Upper Permian of eastern Kazakhstan. Paleontologicheskii Zhurnal 1991(2):110-114	Animalia	genus	Storozhenko, 1991	ICZN	valid			2015-03-19T08:38:00
1221097	1221097	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467913	1221097	1221096	Karaungirella minuta	Storozhenko. 1991. Grylloblattid insects from the Upper Permian of eastern Kazakhstan. Paleontologicheskii Zhurnal 1991(2):110-114	Animalia	species	Storozhenko, 1991	ICZN	valid			2015-03-19T08:38:00
1221098	1221098	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468471	1221098	1220022	Kortshakolia	Sharov. 1961. In Rohdendorf, Becker-Migdisova, Martynova & Sharov. Paleozojskie nasekomye kuznetskogo bassejna [Paleozoic insects of the Kuznetsk basin]. Otryad Paraplecoptera [Order Paraplecoptera]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 85:164-224	Animalia	genus	Sharov, 1961	ICZN	valid			2015-11-19T08:24:00
1221099	1221099	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468047	1221099	1220048	Alicula	Storozhenko. 1997. System and phylogeny of the order Grylloblattida (Insecta). Chteniya Pamyati Alekseya Ivanovicha Kurentsova 7:21-56	Animalia	genus	Storozhenko, 1997	ICZN	valid			2015-03-18T13:10:00
1221100	1221100	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467911	1220062	1219997	Stereopteridae	Carpenter. 1950. The Lower Permian Insects of Kansas. Part 10. The order Protorthoptera: The family Liomopteridae and its relatives. Proceedings of the American Academy of Arts and Sciences (Proc. Amer. Acad. Arts Sci.) 78:187-219	Animalia	family	Carpenter, 1950	ICZN	junior synonym			2015-03-04T08:54:00
1221101	1221101	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467909	1221101	1220062	Stereopterum	Carpenter. 1950. The Lower Permian Insects of Kansas. Part 10. The order Protorthoptera: The family Liomopteridae and its relatives. Proceedings of the American Academy of Arts and Sciences (Proc. Amer. Acad. Arts Sci.) 78:187-219	Animalia	genus	Carpenter, 1950	ICZN	valid			2015-03-19T08:40:00
1221102	1221102	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467910	1221102	1221101	Stereopterum rotundum	Carpenter. 1950. The Lower Permian Insects of Kansas. Part 10. The order Protorthoptera: The family Liomopteridae and its relatives. Proceedings of the American Academy of Arts and Sciences (Proc. Amer. Acad. Arts Sci.) 78:187-219	Animalia	species	Carpenter, 1950	ICZN	valid			2015-03-19T08:39:00
1221104	1221104	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468470	1221104	1220022	Paridelia	Sharov. 1961. In Rohdendorf, Becker-Migdisova, Martynova & Sharov. Paleozojskie nasekomye kuznetskogo bassejna [Paleozoic insects of the Kuznetsk basin]. Otryad Paraplecoptera [Order Paraplecoptera]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 85:164-224	Animalia	genus	Sharov, 1961	ICZN	valid			2015-11-19T08:25:00
1221105	1221105	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468048	1221105	1221099	Alicula asiatica	Storozhenko. 1997. Classification of order Grylloblattida (Insecta), with description of new taxa. Far Eastern Entomologist 42:1-20	Animalia	species	Storozhenko, 1997	ICZN	valid			2015-03-18T13:10:00
1221106	1221106	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468444	1220764	1221510	Hannoptera	Bode. 1954. Die Insektenfauna des ostniedersachsichen Oberen Lias. Palaeontographica Stuttgart A (PSA) 103:1-375	Animalia	genus	Bode, 1954	ICZN	junior synonym			2015-02-04T12:15:00
1221107	1221107	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468443	1221108	1220764	Hannoptera promota	Bode. 1954. Die Insektenfauna des ostniedersachsichen Oberen Lias. Palaeontographica Stuttgart A (PSA) 103:1-375	Animalia	species	Bode, 1954	ICZN	junior synonym			2015-02-04T12:15:00
1221108	1221108	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468442	1221108	1220764	Geinitzia varia	Bode. 1954. Die Insektenfauna des ostniedersachsichen Oberen Lias. Palaeontographica Stuttgart A (PSA) 103:1-375	Animalia	species	Bode, 1954	ICZN	valid			2015-03-06T08:58:00
1221109	1221109	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467832	1221109	1219980	Kargarella	Martynov. 1937. Permskie iskopaemye nasekomye Kargaly i ikh otnosheniya [The Permian extinct insects of Kargala and their relationship]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 7(2):8-91	Animalia	genus	Martynov, 1937	ICZN	valid			2015-03-19T08:52:00
1221110	1221110	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467833	1221110	1221109	Kargarella subcostalis	Martynov. 1937. Permskie iskopaemye nasekomye Kargaly i ikh otnosheniya [The Permian extinct insects of Kargala and their relationship]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 7(2):8-91	Animalia	species	Martynov, 1937	ICZN	valid			2015-03-19T08:52:00
1221111	1221111	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467831	1221111	1219980	Lemmatophoropsis	Zalessky, G. 1930. Sur deux restes d'insectes fossiles provenant du bassin de Kousnetzk et sur l'age geologique des depots qui les renferment. Bulletin de la Societe Geologique de France 5 5(193):687-695	Animalia	genus	Zalessky, 1930	ICZN	valid			2015-03-19T13:06:00
1221112	1221112	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468020	1221112	1221697	Permembia	Tillyard. 1928. Kansas Permian insects. Part 10. The new order Protoperlaria: a study of the typical genus Lemmatophora Sellards. The American Journal of Science (Amer. Jour. Sci.) 16:185-220	Animalia	genus	Tillyard, 1928	ICZN	valid			2015-03-18T13:20:00
1221113	1221113	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468422	1220767	1221510	Nivoptera	Lin. 1978. Upper Permian and Triassic fossil insects of Guizhou. Acta Palaeontologica Sinica (APS) 17(3):313-317	Animalia	genus	Lin, 1978	ICZN	junior synonym			2015-03-30T10:11:00
1221114	1221114	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468892	1221114	1220767	Shurabia nanshenghuensis	Lin. 1978. Upper Permian and Triassic fossil insects of Guizhou. Acta Palaeontologica Sinica (APS) 17(3):313-317	Animalia	species	(Lin, 1978)	ICZN	valid			2015-03-30T10:11:00
1221115	1221115	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468146	1221115	1220868	Tomia	Martynov. 1936. On some new materials of Arthropoda from Kuznetsk-basin. [In Russian, with English summary.]. Bull Acad Sci URSS ser Biol Moscow 1936:1251-1264	Animalia	genus	Martynov, 1936	ICZN	valid			2015-03-19T13:59:00
1221116	1221116	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468147	1221116	1221115	Tomia costalis	Martynov. 1936. On some new materials of Arthropoda from Kuznetsk-basin. [In Russian, with English summary.]. Bull Acad Sci URSS ser Biol Moscow 1936:1251-1264	Animalia	species	Martynov, 1936	ICZN	valid			2015-03-18T12:45:00
1221117	1221117	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468420	1221117	1220767	Shurabia fuyuanensis	Lin. 1978. Upper Permian and Triassic fossil insects of Guizhou. Acta Palaeontologica Sinica (APS) 17(3):313-317	Animalia	species	(Lin, 1978)	ICZN	valid			2015-03-30T10:11:00
1221118	1221118	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467830	1221118	1219980	Haplopterum	Martynov. 1928. Permian fossil insects of North-East Europe. Trav. Mus. geol. Acad Sci USSR Leningrad 4:1-118	Animalia	genus	Martynov, 1928	ICZN	valid			2015-11-18T11:16:00
1221119	1221119	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467829	1221119	1219980	Kaltanopterodes	Sharov. 1961. In Rohdendorf, Becker-Migdisova, Martynova & Sharov. Paleozojskie nasekomye kuznetskogo bassejna [Paleozoic insects of the Kuznetsk basin]. Otryad Paraplecoptera [Order Paraplecoptera]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 85:164-224	Animalia	genus	Sharov, 1961	ICZN	valid			2015-11-19T08:37:00
1221120	1221120	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467828	1221120	1219980	Liomoptoides	Riek. 1973. Fossil insects of the Upper Permian of Natal, South Africa. Annals of the Natal Museum (ANM) 21(3):513-532	Animalia	genus	Riek, 1973	ICZN	valid			2015-03-19T09:44:00
1221121	1221121	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467827	1221121	1219980	Mitinovia	Sharov. 1961. In Rohdendorf, Becker-Migdisova, Martynova & Sharov. Paleozojskie nasekomye kuznetskogo bassejna [Paleozoic insects of the Kuznetsk basin]. Otryad Paraplecoptera [Order Paraplecoptera]. Trudy Paleontologicheskogo Instituta Akademii Nauk, SSSR (Tr. Paleont. Inst. Akad. Nauk, SSSR) 85:164-224	Animalia	genus	Sharov, 1961	ICZN	valid			2015-11-19T08:37:00
1221122	1221122	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:467825	1221122	1219980	Sunopterites	Hong. 1983. Two new fossil genera of Paraplecoptera (Insecta) in China. Acta Paleontologica Sinica 22(3):359-362	Animalia	genus	Hong, 1983	ICZN	valid			2015-03-19T09:45:00
1221123	1221123	urn:lsid:Grylloblattodea.speciesfile.org:TaxonName:468506	1221123	1220082	Tshekardelia media	Aristov. 2002. Grylloblattids of the family Ideliidae (Insecta: Grylloblattida) from the Lower Permian of the Ural Mountains. Paleontologicheskii Zhurnal 1:47-50	Animalia	species	Aristov, 2002	ICZN	valid			2015-03-06T08:34:00
